ocr_result_id,page_no,id,jgroupid_string,cif_number,settlement_at,registration_number_original,registration_number,maker_name_original,maker_name,maker_com_code,maker_com_code_status_id,maker_comcd_relation_source_type_id,maker_exist_comcd_relation_history_id,issue_date_original,issue_date,due_date_original,due_date,paying_bank_name_original,paying_bank_name,paying_bank_code,paying_bank_branch_name_original,paying_bank_branch_name,balance_original,balance,discount_bank_name_original,discount_bank_name,discount_bank_code,description_original,description,conf_registration_number,conf_maker_name,conf_issue_date,conf_due_date,conf_balance,conf_paying_bank_name,conf_paying_bank_branch_name,conf_discount_bank_name,conf_description,coord_x_registration_number,coord_y_registration_number,coord_h_registration_number,coord_w_registration_number,coord_x_maker_name,coord_y_maker_name,coord_h_maker_name,coord_w_maker_name,coord_x_issue_date,coord_y_issue_date,coord_h_issue_date,coord_w_issue_date,coord_x_due_date,coord_y_due_date,coord_h_due_date,coord_w_due_date,coord_x_balance,coord_y_balance,coord_h_balance,coord_w_balance,coord_x_paying_bank_name,coord_y_paying_bank_name,coord_h_paying_bank_name,coord_w_paying_bank_name,coord_x_paying_bank_branch_name,coord_y_paying_bank_branch_name,coord_h_paying_bank_branch_name,coord_w_paying_bank_branch_name,coord_x_discount_bank_name,coord_y_discount_bank_name,coord_h_discount_bank_name,coord_w_discount_bank_name,coord_x_description,coord_y_description,coord_h_description,coord_w_description,row_no,insertdatetime,updatedatetime,updateuser
20250723085603260,1,11,001,000334,202507,,,20240909172745000	2	12	193	406108	202304	田村駒(株)	田村駒(株)	9222482055	令5.1.31	令5.1.31	令5.4.21	令5.4.21	4775189	4775189	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,20240909172745000	2	12	193	406108	202304	田村駒(株)	田村駒(株)	9222482055	令5.1.31	令5.1.31	令5.4.21	令5.4.21	4775189	4775189	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,2541,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
20250723085603260,1,12,001,000334,202507,,,20240909172745000	2	13	193	406108	202304	田村駒(株)	田村駒(株)	9222482055	令5.2.28	令5.2.28	令5.5.22	令5.5.22	2975875	2975875	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,20240909172745000	2	13	193	406108	202304	田村駒(株)	田村駒(株)	9222482055	令5.2.28	令5.2.28	令5.5.22	令5.5.22	2975875	2975875	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,2542,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
20250723085603260,1,13,001,000334,202507,,,20240909172745000	2	14	193	406108	202304	田村駒(株)	田村駒(株)	9222482055	令5.3.31	令5.3.31	令5.6.21	令5.6.21	3395372	3395372	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,20240909172745000	2	14	193	406108	202304	田村駒(株)	田村駒(株)	9222482055	令5.3.31	令5.3.31	令5.6.21	令5.6.21	3395372	3395372	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,2543,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
20250723085603260,1,14,001,000334,202507,,,20240909172745000	2	15	193	406108	202304	豊島(株)	豊島(株)	1418330935	令5.1.31	令5.1.31	令5.5.1	令5.5.1	471113	471113	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,20240909172745000	2	15	193	406108	202304	豊島(株)	豊島(株)	1418330935	令5.1.31	令5.1.31	令5.5.1	令5.5.1	471113	471113	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,2544,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
20250723085603260,1,15,001,000334,202507,,,20240909172745000	2	16	193	406108	202304	豊島(株)	豊島(株)	1418330935	令5.2.28	令5.2.28	令5.5.28	令5.5.28	672842	672842	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,20240909172745000	2	16	193	406108	202304	豊島(株)	豊島(株)	1418330935	令5.2.28	令5.2.28	令5.5.28	令5.5.28	672842	672842	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,2545,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
20250723085603260,1,16,001,000334,202507,,,20240909172745000	2	17	193	406108	202304	豊島(株)	豊島(株)	1418330935	令5.3.31	令5.3.31	令5.6.29	令5.6.29	298936	298936	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,20240909172745000	2	17	193	406108	202304	豊島(株)	豊島(株)	1418330935	令5.3.31	令5.3.31	令5.6.29	令5.6.29	298936	298936	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,2546,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
20250723085603260,1,17,001,000334,202507,,,20240909172745000	2	18	193	406108	202304	スタイレム瀧定大阪(株)	スタイレム瀧定大阪(株)	9369891096	令5.1.31	令5.1.31	令5.4.30	令5.4.30	3580677	3580677	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,20240909172745000	2	18	193	406108	202304	スタイレム瀧定大阪(株)	スタイレム瀧定大阪(株)	9369891096	令5.1.31	令5.1.31	令5.4.30	令5.4.30	3580677	3580677	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,2547,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
20250723085603260,1,18,001,000334,202507,,,20240909172745000	2	19	193	406108	202304	裕イレム瀧定大阪(株)	裕イレム瀧定大阪(株)	1463152540	令5.2.28	令5.2.28	令5.5.31	令5.5.31	7708894	7708894	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,20240909172745000	2	19	193	406108	202304	裕イレム瀧定大阪(株)	裕イレム瀧定大阪(株)	1463152540	令5.2.28	令5.2.28	令5.5.31	令5.5.31	7708894	7708894	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,2548,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
20250723085603260,1,19,001,000334,202507,,,20240909172745000	2	20	193	406108	202304	然イレム瀧定大阪(株)	然イレム瀧定大阪(株)	1189577457	令5.3.31	令5.3.31	令5.6.30	令5.6.30	3483192	3483192	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,20240909172745000	2	20	193	406108	202304	然イレム瀧定大阪(株)	然イレム瀧定大阪(株)	1189577457	令5.3.31	令5.3.31	令5.6.30	令5.6.30	3483192	3483192	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,2549,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
20250723085603260,1,20,001,000334,202507,,,20240909172745000	2	21	193	406108	202304	セーレン(株)	セーレン(株)	7910954525	令5.2.15	令5.2.15	令5.4.7	令5.4.7	579702	579702	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,20240909172745000	2	21	193	406108	202304	セーレン(株)	セーレン(株)	7910954525	令5.2.15	令5.2.15	令5.4.7	令5.4.7	579702	579702	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,2550,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
20250723085603260,1,21,001,000334,202507,,,20240909172745000	2	22	193	406108	202304	セーレン(株)	セーレン(株)	7910954525	令5.3.15	令5.3.15	令5.5.5	令5.5.5	785099	785099	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,20240909172745000	2	22	193	406108	202304	セーレン(株)	セーレン(株)	7910954525	令5.3.15	令5.3.15	令5.5.5	令5.5.5	785099	785099	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,2551,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,21,,,testuser
20250723085603260,1,22,001,000334,202507,,,20240909172745000	2	23	193	406108	202304	コスモテキスタイル(株)	コスモテキスタイル(株)	5712384556	令4.12.28	令4.12.28	令5.4.7	令5.4.7	4619657	4619657	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,20240909172745000	2	23	193	406108	202304	コスモテキスタイル(株)	コスモテキスタイル(株)	5712384556	令4.12.28	令4.12.28	令5.4.7	令5.4.7	4619657	4619657	中国銀行福山支店	中国銀行福山支店					電子債権	電子債権,2552,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,22,,,testuser
