,1,13,001,000312,202508,,,日本工作油(株),日本工作油(株),2521,30,30,20,,,5.3.20,5.3.20,三井住友/三田通,三井住友/三田通,,,,120780,120780,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
,1,14,001,000312,202508,,,藤倉化成(株),藤倉化成(株),2515,30,30,20,,,5.3.31,5.3.31,みずほ/東京法人,みずほ/東京法人,,,,203500,203500,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
,1,15,001,000312,202508,,,日本ピグメント(株),日本ピグメント(株),2522,30,30,20,,,5.3.31,5.3.31,三菱UFJ/神田駅前,三菱UFJ/神田駅前,,,,1452000,1452000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
,1,16,001,000312,202508,,,大木理工機材(株),大木理工機材(株),2523,30,30,20,,,5.4.10,5.4.10,群馬/高崎田町,群馬/高崎田町,,,,396000,396000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
,1,17,001,000312,202508,,,(株)ユニオン,(株)ユニオン,2428,30,30,20,,,5.4.10,5.4.10,高信/西,高信/西,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
,1,18,001,000312,202508,,,(株)ユニオン,(株)ユニオン,2428,30,30,20,,,5.4.10,5.4.10,高信/西,高信/西,,,,40180,40180,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
,1,19,001,000312,202508,,,第一物産(株),第一物産(株),2855,30,30,20,,,5.4.10,5.4.10,富山/横田,富山/横田,,,,346096,346096,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
,1,20,001,000312,202508,,,RP東プラ(株),RP東プラ(株),2524,30,30,20,,,5.4.10,5.4.10,関西みらい/本店営業部,関西みらい/本店営業部,,,,489096,489096,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
,1,21,001,000312,202508,,,(株)エー・アンド・デイ,(株)エー・アンド・デイ,2525,30,30,20,,,5.4.20,5.4.20,足利/桶川,足利/桶川,,,,280500,280500,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,21,,,testuser
,1,22,001,000312,202508,,,(株)オーアンドケー,(株)オーアンドケー,2526,30,30,20,,,5.4.20,5.4.20,三菱UFJ/歌島橋,三菱UFJ/歌島橋,,,,825000,825000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,22,,,testuser
,1,23,001,000312,202508,,,日本工作油(株),日本工作油(株),2521,30,30,20,,,5.4.20,5.4.20,三井住友/三田通,三井住友/三田通,,,,912780,912780,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,23,,,testuser
,1,24,001,000312,202508,,,藤倉化成(株),藤倉化成(株),2515,30,30,20,,,5.4.30,5.4.30,みずほ/東京法人,みずほ/東京法人,,,,110000,110000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,24,,,testuser
,1,25,001,000312,202508,,,(株)システック牛島,(株)システック牛島,2516,30,30,20,,,5.4.30,5.4.30,福井/富山,福井/富山,,,,385000,385000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,25,,,testuser
,1,26,001,000312,202508,,,パーカーアサヒ(株),パーカーアサヒ(株),2517,30,30,20,,,5.4.30,5.4.30,埼玉りそな/深谷,埼玉りそな/深谷,,,,385000,385000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,26,,,testuser
,1,27,001,000312,202508,,,(株)ユニオン,(株)ユニオン,2428,30,30,20,,,5.5.10,5.5.10,高信/西,高信/西,,,,885500,885500,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,27,,,testuser
,1,28,001,000312,202508,,,藤倉化成(株),藤倉化成(株),2515,30,30,20,,,5.1.31,5.1.31,みずほ/東京法人,みずほ/東京法人,,,,1616450,1616450,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,29,001,000312,202508,,,(株)システック牛島,(株)システック牛島,2516,30,30,20,,,5.1.31,5.1.31,福井/富山,福井/富山,,,,275000,275000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,30,001,000312,202508,,,パーカーアサヒ(株),パーカーアサヒ(株),2517,30,30,20,,,5.1.31,5.1.31,埼玉りそな/深谷,埼玉りそな/深谷,,,,2488200,2488200,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,31,001,000312,202508,,,デンカエラストリューション(株),デンカエラストリューション(株),2518,30,30,20,,,5.1.31,5.1.31,足利/深谷,足利/深谷,,,,104500,104500,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,32,001,000312,202508,,,(株)オリエンテック,(株)オリエンテック,2352,30,30,20,,,5.1.31,5.1.31,三菱UFJ/神田駅前,三菱UFJ/神田駅前,,,,2233000,2233000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,33,001,000312,202508,,,米山化学工業(株),米山化学工業(株),2519,30,30,20,,,5.1.31,5.1.31,三井住友/西野田,三井住友/西野田,,,,137500,137500,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
,1,34,001,000312,202508,,,中国化薬(株),中国化薬(株),2146,30,30,20,,,5.2.10,5.2.10,広島/呉,広島/呉,,,,864600,864600,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
,1,35,001,000312,202508,,,藤倉化成(株),藤倉化成(株),2515,30,30,20,,,5.2.28,5.2.28,みずほ/東京法人,みずほ/東京法人,,,,220000,220000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
,1,36,001,000312,202508,,,(株)システック牛島,(株)システック牛島,2516,30,30,20,,,5.2.28,5.2.28,福井/富山,福井/富山,,,,462000,462000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
,1,37,001,000312,202508,,,米山化学工業(株),米山化学工業(株),2519,30,30,20,,,5.2.28,5.2.28,三井住友/西野田,三井住友/西野田,,,,616000,616000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
,1,38,001,000312,202508,,,群栄産業(株),群栄産業(株),2520,30,30,20,,,5.3.10,5.3.10,群馬/伊勢崎,群馬/伊勢崎,,,,193600,193600,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,11,,,testuser
,1,39,001,000312,202508,,,第一物産(株),第一物産(株),2855,30,30,20,,,5.3.10,5.3.10,富山/横田,富山/横田,,,,593596,593596,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,12,,,testuser
,1,40,001,000312,202508,,,日本工作油(株),日本工作油(株),2521,30,30,20,,,5.3.20,5.3.20,三井住友/三田通,三井住友/三田通,,,,120780,120780,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,13,,,testuser
,1,41,001,000312,202508,,,藤倉化成(株),藤倉化成(株),2515,30,30,20,,,5.3.31,5.3.31,みずほ/東京法人,みずほ/東京法人,,,,203500,203500,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,14,,,testuser
,1,42,001,000312,202508,,,日本ピグメント(株),日本ピグメント(株),2522,30,30,20,,,5.3.31,5.3.31,三菱UFJ/神田駅前,三菱UFJ/神田駅前,,,,1452000,1452000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,15,,,testuser
,1,43,001,000312,202508,,,大木理工機材(株),大木理工機材(株),2523,30,30,20,,,5.4.10,5.4.10,群馬/高崎田町,群馬/高崎田町,,,,396000,396000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,16,,,testuser
,1,44,001,000312,202508,,,(株)ユニオン,(株)ユニオン,2428,30,30,20,,,5.4.10,5.4.10,高信/西,高信/西,,,,3000000,3000000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,17,,,testuser
,1,45,001,000312,202508,,,(株)ユニオン,(株)ユニオン,2428,30,30,20,,,5.4.10,5.4.10,高信/西,高信/西,,,,40180,40180,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,18,,,testuser
,1,46,001,000312,202508,,,第一物産(株),第一物産(株),2855,30,30,20,,,5.4.10,5.4.10,富山/横田,富山/横田,,,,346096,346096,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,19,,,testuser
,1,47,001,000312,202508,,,RP東プラ(株),RP東プラ(株),2524,30,30,20,,,5.4.10,5.4.10,関西みらい/本店営業部,関西みらい/本店営業部,,,,489096,489096,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,20,,,testuser
,1,48,001,000312,202508,,,(株)エー・アンド・デイ,(株)エー・アンド・デイ,2525,30,30,20,,,5.4.20,5.4.20,足利/桶川,足利/桶川,,,,280500,280500,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,21,,,testuser
,1,49,001,000312,202508,,,(株)オーアンドケー,(株)オーアンドケー,2526,30,30,20,,,5.4.20,5.4.20,三菱UFJ/歌島橋,三菱UFJ/歌島橋,,,,825000,825000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,22,,,testuser
,1,50,001,000312,202508,,,日本工作油(株),日本工作油(株),2521,30,30,20,,,5.4.20,5.4.20,三井住友/三田通,三井住友/三田通,,,,912780,912780,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,23,,,testuser
,1,51,001,000312,202508,,,藤倉化成(株),藤倉化成(株),2515,30,30,20,,,5.4.30,5.4.30,みずほ/東京法人,みずほ/東京法人,,,,110000,110000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,24,,,testuser
,1,52,001,000312,202508,,,(株)システック牛島,(株)システック牛島,2516,30,30,20,,,5.4.30,5.4.30,福井/富山,福井/富山,,,,385000,385000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,25,,,testuser
,1,53,001,000312,202508,,,パーカーアサヒ(株),パーカーアサヒ(株),2517,30,30,20,,,5.4.30,5.4.30,埼玉りそな/深谷,埼玉りそな/深谷,,,,385000,385000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,26,,,testuser
,1,54,001,000312,202508,,,(株)ユニオン,(株)ユニオン,2428,30,30,20,,,5.5.10,5.5.10,高信/西,高信/西,,,,885500,885500,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,27,,,testuser
,1,55,001,000312,202508,,,縺?E?縺壹?E譚ｱ莠?E?豕穂ｺ?E?,縺?E?縺壹?E譚ｱ莠?E?豕穂ｺ?E?,2283,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1,,,testuser
,1,56,001,000312,202508,,,,,,30,30,20,,,,,,,,,,275000,275000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,2,,,testuser
,1,57,001,000312,202508,,,,,,30,30,20,,,,,,,,,,2488200,2488200,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3,,,testuser
,1,58,001,000312,202508,,,,,,30,30,20,,,,,,,,,,104500,104500,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4,,,testuser
,1,59,001,000312,202508,,,,,,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,5,,,testuser
,1,60,001,000312,202508,,,,,,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,6,,,testuser
,1,61,001,000312,202508,,,,,,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,7,,,testuser
,1,62,001,000312,202508,,,,,,30,30,20,,,,,,,,,,220000,220000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,8,,,testuser
,1,63,001,000312,202508,,,,,,30,30,20,,,,,,,,,,462000,462000,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,9,,,testuser
,1,64,001,000312,202508,,,,,,30,30,20,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,10,,,testuser
